observation_key,review_id,case_id,model,policy,repetition,slot,index,physical_fragment_id,artifact_directory,fragment_offset,local_index,scheduled_index,category,scenario_id,answerability,authorized,memory_need,status,failure,error,request_s,cold_first_request,authorization_s,selection_s,selector_calls,selector_call_s,selection_source,retrieval_selected,selection_decision,selection_resolved,selection_unresolved,retrieval_attempts,unnecessary_retrievals,authorization_violations,retrieval_s,shared_intent_s,response_evidence_linking_s,generation_s,validation_s,loading_s,prefill_s,decode_s,backend_total_s,prompt_tokens,output_tokens,relevant_count,relevant_retrieved,relevant_supplied,retrieved_coverage,supplied_coverage,complete_relevant_retrieved,complete_relevant_supplied,inspected_count,irrelevant_inspected,source_candidate_count,irrelevant_source_candidates,retrieved_count,irrelevant_retrieved,supplied_count,irrelevant_supplied,inspected_ids,supplied_ids,helper_constraint,helper_speech_enum,response_transform,answer,residual_request_s,label,unsupported_claim,unsupported_personal_claim,abstained,explicit_conflict,forbidden_disclosure,task_success,known_fact_cautious_miss,posthoc_known_answer_without_supplied_evidence
slot_13:ir_08_02,review_f282297d3dbb8173217795d6570d0821,ir_08_02,qwen3:0.6b,ALWAYS,3,13,14,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,14,14,paraphrased_personal_recall,ir_scenario_08,known_authorized,True,True,ok,False,,2.253645275,False,0.010565009,0.009395328,0,0.0,policy_always,True,True,True,False,1,0,0,0.077259376,0.011208151,0.01181129,2.073430187,0.00895962,0.002964805,0.150748,1.581408,1.83437099,501,59,1,1,0,1.0,0.0,True,False,23,22,20,19,3,2,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005802""]",,False,,"The book I wrote has a title I gave to the book. I see through my telescope, and I don't know the details.",0.05101631399999951,inappropriate_abstention,False,False,True,False,False,False,True,False
slot_13:ir_06_02,review_aefc2d2b8dc34a0f90c1757b4328c415,ir_06_02,qwen3:0.6b,ALWAYS,3,13,15,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,15,15,paraphrased_personal_recall,ir_scenario_06,known_authorized,True,True,ok,False,,1.78805136,False,0.011118249,0.013969743,0,0.0,policy_always,True,True,True,False,1,0,0,0.080604676,0.012398834,0.012910908,1.250330846,0.137926268,0.002115398,0.04338,0.976839,1.099144257,249,39,1,1,0,1.0,0.0,True,False,23,22,20,19,3,2,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,I do not have a verified personal memory that answers that.,0.2687918360000001,inappropriate_abstention,False,False,True,False,False,False,True,False
slot_13:ir_04_03,review_8062f837f1db46c72a6290c82b35e776,ir_04_03,qwen3:0.6b,ALWAYS,3,13,16,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,16,16,multi_fact_personal,ir_scenario_04,known_authorized,True,True,ok,False,,2.065910583,False,0.008641385,0.015299623,0,0.0,policy_always,True,True,True,False,1,0,0,0.08342591,0.011973912,0.010157287,1.867076239,0.012045224,0.002821157,0.123505,1.596455,1.774522305,400,60,2,2,2,1.0,1.0,True,True,23,21,20,18,3,1,2,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402""]",,False,,"You record backyard birds on Thursday mornings, and you keep your bird-recording microphone on the linen shelf.",0.05729100300000001,complete,False,False,False,False,False,True,False,False
slot_13:ir_02_05,review_c31e43f0ad2f89c9fa26ee7c2d7520fb,ir_02_05,qwen3:0.6b,ALWAYS,3,13,17,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,17,17,unknown_or_conflicting,ir_scenario_02,unknown,True,True,ok,False,,1.699425706,False,0.009494585,0.009065933,0,0.0,policy_always,True,True,True,False,1,0,0,0.062717403,0.012743018,0.010257336,1.5253438,0.010869239,0.002297785,0.131308,1.215415,1.438112177,490,43,0,0,0,,,,,23,23,20,20,3,3,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005202""]",,False,,Your kite string is approximately 12 inches long.,0.05893439200000006,incorrect,True,True,False,False,True,False,False,False
slot_13:ir_05_03,review_c19cb13aa02fbfbf8858872f57ea8f46,ir_05_03,qwen3:0.6b,ALWAYS,3,13,18,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,18,18,multi_fact_personal,ir_scenario_05,known_authorized,True,True,ok,False,,2.120562923,False,0.009422904,0.009755786,0,0.0,policy_always,True,True,True,False,1,0,0,0.105974691,0.008478051,0.011310212,1.911558364,0.009841532,0.001795726,0.093425,1.624889,1.812461345,409,62,2,2,2,1.0,1.0,True,True,23,21,20,18,3,1,2,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502""]",,False,,"You prefer amber paper for origami cranes, and the finished cranes are kept in a round hatbox.",0.054221383000000234,complete,False,False,False,False,False,True,False,False
slot_13:ir_08_01,review_51975a36da4adb5667751bc54fc6ba0b,ir_08_01,qwen3:0.6b,ALWAYS,3,13,19,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,19,19,direct_personal_recall,ir_scenario_08,known_authorized,True,True,ok,False,,1.88219992,False,0.010996647,0.009645985,0,0.0,policy_always,True,True,True,False,1,0,0,0.083666998,0.011190586,0.010429245,1.686644064,0.011960656,0.002593639,0.141845,1.330485,1.501248564,517,50,1,1,1,1.0,1.0,True,True,23,22,20,19,3,2,2,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802""]",,False,,You call your telescope-observation notebook Lark Atlas.,0.05766573899999994,complete,False,False,False,False,False,True,False,False
slot_13:ir_04_06,review_c83de1a5160e68e2eadda959fb968bbc,ir_04_06,qwen3:0.6b,ALWAYS,3,13,20,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,20,20,lifecycle_or_authorization,ir_scenario_04,unavailable_lifecycle,True,True,ok,False,,1.21927224,False,0.010120966,0.009490116,0,0.0,policy_always,True,True,True,False,1,0,0,0.069799223,0.009687515,0.009967656,1.059781633,0.005562647,0.002717919,0.039436,0.855093,0.978652683,247,33,0,0,0,,,,,23,23,20,20,3,3,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,I do not have a verified personal memory that answers that.,0.044862483999999814,appropriate_abstention,False,False,True,False,False,True,False,False
slot_13:ir_06_05,review_a78a974db6d0f3802a6efe802b613721,ir_06_05,qwen3:0.6b,ALWAYS,3,13,21,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,21,21,unknown_or_conflicting,ir_scenario_06,unknown,True,True,ok,False,,1.76787972,False,0.009803564,0.009372705,0,0.0,policy_always,True,True,True,False,1,0,0,0.087840797,0.009549624,0.013463101,1.569582129,0.010134487,0.002738077,0.12052,1.292591,1.47102525,493,49,0,0,0,,,,,23,23,20,20,3,3,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005601""]",,False,,Your biscuit tin was given to you on a date that is not specified. Please provide the date or I can confirm it.,0.05813331299999991,appropriate_abstention,False,False,True,False,False,True,False,False
slot_13:ir_04_01,review_0a42292f0925d4e65c85967b27106133,ir_04_01,qwen3:0.6b,ALWAYS,3,13,22,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,22,22,direct_personal_recall,ir_scenario_04,known_authorized,True,True,ok,False,,1.749723891,False,0.009866116,0.011725867,0,0.0,policy_always,True,True,True,False,1,0,0,0.080401722,0.013386459,0.010296107,1.558891686,0.010163021,0.003180037,0.137453,1.230411,1.467432084,486,46,1,1,1,1.0,1.0,True,True,23,22,20,19,3,2,1,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005401""]",,False,,Backyard birds are recorded on Thursday mornings. Please confirm the time.,0.054992912999999755,complete,False,False,False,False,False,True,False,False
slot_13:ir_03_03,review_b0fd13bb988f607f5754330d0f970c60,ir_03_03,qwen3:0.6b,ALWAYS,3,13,23,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,23,23,multi_fact_personal,ir_scenario_03,known_authorized,True,True,ok,False,,1.969274337,False,0.010558074,0.008482368,0,0.0,policy_always,True,True,True,False,1,0,0,0.072926343,0.008802992,0.00941701,1.792020209,0.013136144,0.002115128,0.097919,1.526765,1.710514857,405,57,2,2,2,1.0,1.0,True,True,23,21,20,18,3,1,2,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302""]",,False,,"Your mural-painting partner is Neri, and you wear an indigo apron.",0.053931197000000264,complete,False,False,False,False,False,True,False,False
slot_13:ir_03_06,review_f1b6eb8083cdcbb6f2bdc0abaac7ff69,ir_03_06,qwen3:0.6b,ALWAYS,3,13,24,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,24,24,lifecycle_or_authorization,ir_scenario_03,unavailable_lifecycle,True,True,ok,False,,2.078236383,False,0.01135185,0.013406115,0,0.0,policy_always,True,True,True,False,1,0,0,0.060456248,0.009681533,0.00945588,1.920870942,0.008072615,0.002091607,0.036918,1.732431,1.842995719,246,66,0,0,0,,,,,23,23,20,20,3,3,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,I do not have a verified personal memory that answers that.,0.04494119999999979,appropriate_abstention,False,False,True,False,False,True,False,False
slot_13:ir_03_04,review_91edf7b23fcd6b845ac777405241f095,ir_03_04,qwen3:0.6b,ALWAYS,3,13,25,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,25,25,general_no_memory,ir_scenario_03,self_contained_general,True,False,ok,False,,1.582052608,False,0.010334036,0.009463393,0,0.0,policy_always,True,True,True,False,1,1,0,0.08635879,0.009190863,0.009701876,1.414556186,0.005222035,0.004270501,0.147992,1.165973,1.335804732,353,45,0,0,0,,,,,23,23,20,20,3,3,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,"Masking tape helps create straight paint edges by providing a rigid, non-elastic barrier that prevents the paint from spreading unevenly.",0.03722542899999981,partial,True,False,False,False,False,False,False,False
slot_13:ir_07_03,review_c2446738032e16560124cf3b63a30b5d,ir_07_03,qwen3:0.6b,ALWAYS,3,13,26,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,26,26,multi_fact_personal,ir_scenario_07,known_authorized,True,True,ok,False,,1.999767943,False,0.009062734,0.010084152,0,0.0,policy_always,True,True,True,False,1,0,0,0.094823919,0.009282466,0.01010972,1.802552321,0.010159277,0.002721332,0.096137,1.525366,1.702216683,403,58,2,2,2,1.0,1.0,True,True,23,21,20,18,3,1,2,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702""]",,False,,You use a folding trolley to carry parcels home. Green string is used for their labels.,0.05369335399999975,complete,False,False,False,False,False,True,False,False
slot_13:ir_06_06,review_6f5140c4fec03f4ab46b1ebcb76c44bc,ir_06_06,qwen3:0.6b,ALWAYS,3,13,27,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,27,27,lifecycle_or_authorization,ir_scenario_06,unavailable_lifecycle,True,True,ok,False,,1.914414529,False,0.010157582,0.009793184,0,0.0,policy_always,True,True,True,False,1,0,0,0.058004138,0.010398369,0.011665726,1.746871463,0.008866474,0.001774243,0.143707,1.429718,1.663101783,496,52,0,0,0,,,,,23,23,20,20,3,3,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005602""]",,False,,My biscuit cutter is kept in the top kitchen drawer. I don't know who it is.,0.058657593000000174,appropriate_abstention,False,False,True,False,False,True,False,False
slot_13:ir_04_02,review_d6dc03809b114bd2ae39d41a47dddbd1,ir_04_02,qwen3:0.6b,ALWAYS,3,13,28,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,28,28,paraphrased_personal_recall,ir_scenario_04,known_authorized,True,True,ok,False,,1.479501074,False,0.009927858,0.01152339,0,0.0,policy_always,True,True,True,False,1,0,0,0.094283614,0.012399791,0.013534291,1.26613421,0.01178382,0.002763534,0.072651,1.021943,1.172696902,372,40,1,1,1,1.0,1.0,True,True,23,22,20,19,3,2,1,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005401""]",,False,,You recorded backyard birds on Thursday mornings.,0.05991410000000008,complete,False,False,False,False,False,True,False,False
slot_13:ir_04_04,review_4fd4c197ca1a5357cebd034d68ced20c,ir_04_04,qwen3:0.6b,ALWAYS,3,13,29,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,29,29,general_no_memory,ir_scenario_04,self_contained_general,True,False,ok,False,,1.215003718,False,0.009058812,0.010528013,0,0.0,policy_always,True,True,True,False,1,1,0,0.060214591,0.008076018,0.013159358,1.074407901,0.004898584,0.002433245,0.034403,0.892084,0.997757369,351,37,0,0,0,,,,,23,23,20,20,3,3,0,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]",[],,False,,A windscreen is used to protect the microphone from wind and dust.,0.034660440999999986,partial,False,False,False,False,False,False,False,False
slot_13:ir_06_04,review_5376090a01ddf905158b99a934c77f12,ir_06_04,qwen3:0.6b,ALWAYS,3,13,30,fragment_17,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v5/session_13_from_01_admission_retry_02,0,30,30,general_no_memory,ir_scenario_06,self_contained_general,True,False,ok,False,,2.320841105,False,0.008516916,0.011810337,0,0.0,policy_always,True,True,True,False,1,1,0,0.069955068,0.011299038,0.01533034,2.13572681,0.012993945,0.002294308,0.136512,1.833339,2.056140476,497,69,0,0,0,,,,,23,23,20,20,3,3,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005601""]",,False,,Baked biscuits should cool for 15–20 minutes before placing them in a closed tin. This allows them to reach a stable temperature and prevents moisture from affecting the texture.,0.05520865100000005,complete,False,False,False,False,False,True,False,False
